ID,Label
5050,Sophie Tucker and Al Jolson
5051,Sophie Tucker and Judy Garland
5049,"SOPHIE TUCKER, JUDY GARLAND"
16907,Sorcerer Witch
5515,Sore & Steal
6340,Sore Eros
17475,Soriah and The Sevens Collective
15265,sorin urzica
12038,Sorrows
8852,Sorry Welcome
3450,Sote
12508,Soul Afriq
4743,Soul Celtics
3273,Soulfool
6197,Soulico
12117,Soulighters
9086,Soulnitz
14446,Souls of Nephilims
8308,Soulsonic
15994,sOuL_sCientiSt
3145,Soumitra Lahiri and Shailendra Mishra
19155,Sound As Music
19256,Sound Awakener
14428,sound collision alliance
12310,Sound Confirmer
9275,Sound Inhaler
11069,Sound Inhaler & Ericka Ryder
15689,Sound Inhaler and Ericka Ryder
17928,Sound Interpretation
8412,Sound Of Ground
15908,Sound Spread
17273,Sound Summit
18667,Sound Sweet Sounds
19935,Sound Voice
17597,Sound: The Encounter
17461,Soundbitten
14030,Soundeyet
10399,Sounds of the Early 21st Century
10158,SOUNDSHOCK
18118,Soundtrax For Our Future Empire
17574,soundZcapa
19249,sound_00
275,Soup Purse
15091,Source Of Yellow
20271,SousLePont
10651,Southeast Engine
16347,SOUTHENTIK CREW
20506,Southern Negro Quartet
15523,Southern Nights
9572,Southern Shores
14045,Southman
12429,Souvenir Driver
18300,Sovde
18715,Space Heater
14214,Space Invaders v Psychadelik Pedestrian
21106,Space Monkey Death Sequence
19534,spaceaser
19561,Spaces
3856,Spade Cooley &amp; the Western Swing Dance Gang Feat. Tex Williams
2534,Spadmodics
6621,Spanish For 100
14449,Sparagmos
17852,Sparagmos feat Kenji Siratori
17851,Sparagmos feat. Kenji Siratori
5736,Spark
9188,Sparkles
4082,Sparkyboy
15081,Sparrow In Snow
15080,Sparrow In Snow / All Blacks / Serpent's Circle
276,Sparrow Steeple
12575,Spartak
9350,Spartak
2535,Spaz
20146,SPCZ
18874,Speakerdust
7147,Speakerine
1263,Special Moments
9436,Spectral Mystics
6641,Spectre Folk
15748,Speculativism
12733,Speculator
277,Speechless Brothers
18166,Speed The Plough
13337,speedy ortiz
5582,Speeeed Hysteria
9731,Spek
8621,Spencer Owen
11385,Spenza
20825,Spewing Cum
12361,Spheres
2779,Spheriot
5926,Spider
14419,Spider Bags
10555,Spidey Agutter
15678,Spidy Agutter
16298,Spiedkiks
6591,Spill Compilations
19347,Spin Day
17765,Spinach
18714,Spindleshanks
6462,Spindrift
17078,Spinefish
9292,Spinnaface
19352,Spinning Clocks
7010,spinningmerkaba
8273,Spiny Norman
18149,Spiral Coil
278,Spires That in the Sunset Rise
3288,Spirit Duplicator
7836,Spirit Night
15405,Spiritual Recess
7701,Spit Ball
17921,Spit it Out
7700,Spitball
7698,Spitball presents Bum Shelter
9574,Spitfire Parade
10042,Splatinum
3668,Spleen Coffin
2829,Split Lip Rayfield
18590,Split Single
15177,Splitter
8876,Splogman
5966,Spodnik
13349,Spoek Mathambo
8941,Spoilsmeander
12831,Sponsors
8942,Spookboy
12952,Spookey Ruben
1268,Spoon
13775,SPORTS
2583,Sports bra
4996,sportsman's paradise
14363,Spray Lodge
17227,Spray Paint
13523,springtide
13844,Spuntic
6622,SPURM
6134,Sputnik Booster
11008,Spy Over There
15520,SPZ Chaote
4187,Squadra Omega
17612,Squanto
11336,Square Flare
15310,Square People
14695,Squarehead
12174,Squareway(aka MHF)
7279,Squelette de Georges
7280,Squelette de georges/ oso el roto/ maud coader BBBBB
13993,Squimaoto
14086,Squinancywort
19512,squinchy and the founder
14802,Squire of Gothos
19472,Squire Tuck
6282,SQUIRT
15040,Sr. Aye
20076,SR388
20464,SRCE MALE RODE III
15697,Srch Party
14528,Sros Lords
9413,SSPS
9414,SSPS (Jon Nicholson)
16190,SSTdeSST
18633,SSZCPAPTT
17322,ST 37
2589,St Crustacean
11413,St Sanders
15312,St. Claire
16700,St. Jambience
7498,St. LaRok
10858,St. Teresa Gospel Singers
1271,ST37
9211,Sta. Apolónia
12596,Stacian
14267,Stadtfischflex and Murmurists
10708,Stafrænn Hákon
11401,Stag
10876,Stag Hare
11129,Stagediver
10877,Staghare
3390,Staiff featuring Klub
9023,Stalaktos
18083,Stale Liavik Solberg and John Russell
8726,Stalin Mattin
8727,Staline Mattin
14268,Stalkaktos
14445,Stalker Vitki
8619,Stan
12153,Stan Hubbs
16869,Stanislav Bobrytskyy
20305,Stanislav Bobrytskyy and Michail Paramzin
9376,Stanok
8233,Stanton Moore Trio
2602,Stapleton Brothers
4696,Star Anna
5032,Star Lake Drownings
16526,Star Rover
15483,StareWave
2088,Starfucker
1763,Stark Effect
4135,starkey
14148,Starless
12421,Starlicker
17606,Starlight Girls
16255,Starlight Recorder
12092,starmelt
4421,staRpauSe
15090,Starred
9994,Starring
8447,Stars
2319,Stars Like Fleas (and friends)
2321,Stars Like Fleas (and friends)
5688,Starscream
12023,Starseed
7859,Starving Weirdos
9147,State of the Artist
7017,State Shirt
5228,Static Static
19273,statusq
19601,Stavaris
6445,Stay Ali
15929,Stazma
6236,Steadman
8880,Stealing Orchestra
18646,Stealing Orchestra & Rafael Dionísio
13958,Steam Orkestre
10648,Steel Tigers Of Death
3699,STEEP
5949,Stefan Glowacki
19647,Stefan Schmidt
4405,Stefan van den Hout
9528,Stefana Fratila
20401,Stefano
6246,Stefano Ferrian
3808,Stefano Giust &amp; Vittorino Curci
3829,Stefano Giust &amp; Vittorino Curci
6533,Stefano Roncarolo & Sandro Marinoni
3839,Stefano Scippa &amp; Dicofone
20119,Stefano Vita
3817,Stefano_Scippa
5276,Steffen Basho-Junghans
6401,Steinbruchel
12653,Steiner
17721,Steinregen Dubsystem
20492,Steinregen dubsystem feat Oliv Era
17303,Steinski & The Mass Media
17447,Steinzeit
20836,stella veloce
16610,Stellardrone
10239,Stems
4907,Stendek
9100,Stepdad
13001,Stephan Moore
10637,Stephan Siebert
14758,Stephane Leonard
16028,Stephane TV
16247,Stephanie Foo
20044,Stephanie Trotter
10798,Stephe Cooper
19010,Stephen Bartolomei
18446,Stephen Farris
16043,Stephen Foster
18121,Stephen Grew
909,Stephen Kent
19587,Stephen Motz
1586,Stephen Vitiello
16702,stephenfox
16101,StepMother
19515,Stereo Akt
15146,Stereoboy
11218,Stereoshape
1276,Sterling Basement
6959,Stern/Guerra
17848,Steve Anderson
17849,Steve Anderson
15679,"Steve Beresford, Anna Homler, Richard Sanderson"
19282,Steve Combs
20135,Steve Combs & Delta Is
3848,Steve Dawson
18708,Steve Dubois
6692,Steve Gunn
16468,Steve Hilmy
18578,steve hilmy & daniel barbiero
18577,steve hilmy and daniel barbiero
18791,Steve Jr.
5025,Steve Mackay
978,Steve MacKay and the Blue Prostitutes
979,Steve MacKay and the Radon Ensemble
18954,Steve Marciano
15680,Steve Moyes
12026,Steve Noble & Frode Gjerstad
20351,Steve Nolan
9552,Steve Porter
10439,Steve Porter and Byron G. Harlan
1559,Steve Roden
1575,Steve Swell
1417,Steve Wynn
7392,Steveless & Syd Howells
5220,Steven Arntson
11757,Steven Flato
15208,Steven Mon
14269,Steven Pottle and SIFIR
1247,Steven R. Smith
15324,Steven Senderak
11976,Steven Smirney
13106,Stevie's Amp Shack
9261,Stevo
16716,Stewart & Scarfe
19594,sthm
8675,Stick 430
10650,Stickers
12355,Stickfigure
18431,Stijn Demeulenaere
16689,Still Pluto
6626,Still Time
15292,Stinky Treats
15294,Stinky Treats
15681,Stirner
14878,Stirner.
10758,Stitched Vision
10018,stockfinster.
13763,Stoger
19332,STOLENMELTDOWN with Blue States
14955,Stompin' Riff Raffs
3678,Stone Pillow
9904,StoneAge Records
9447,Stonewall Jackson
16159,Stop Children
3977,Storm the Unpredictable
18353,Stormfield
11789,Stormhat
14985,Stormy Mondays
3140,Stouffi The Stouves
8403,Str8 Sounds
12971,Strad
14300,Straight Arrows
11400,Strand Of Oaks
10760,Strange Forces
11531,Strangeloop
14991,StrangeZero
7905,Strap Straps
17948,Strapatsen
279,Strapping Fieldhands
20851,Strassmeir Dachaur Bauernkapelle
6402,Strategy
9648,Stratoliner
15601,Stray
11031,Stray Dogg
8191,Strayfolk
14465,Street Violence
17122,Streets Beggars
280,Stress Ape
16232,Stress Orphan
16398,Stress Waves
15553,String Noise (Conrad Harris & Pauline Kim Harris)
13025,String Surprise
11675,String Trio of New York
3486,Strings Of Consciousness
3538,Stringtrek
6367,Stripmall Architecture
12382,Strobotone
16992,Strom An/Ein/Aus Fall
4449,Stromble Fix
13429,Stromlinie
16815,Strong Suit
19005,Strong Suit & Jake Allison
13883,Struct Seven
14440,Structura
2227,"Stuart and Caan, the Mayfly Dance"
20045,Stuart Bogie
12830,Stuart Chalmers
12417,Stuart Chalmers
4176,stuart mckeown
7808,Stud
12385,Studebaker's Blacksmith Shop
8221,Students at KIPP LA College
17586,Studio 11
17850,Studio Noir
19208,Stuka
3906,Stunt Rock
13867,Sturqen
18191,STYPTIC
21068,Stærosaurus
5277,Subarachnoid Space
6086,Sublamp
8878,Sublinear
15016,SUBSONICS
15921,Substance B
8122,Substance B feat. Manon
14327,Subterrâneo Records (various)
14607,Subterrestrial
10184,Suburban Howl
11328,Suburban Howl/Arabian Horses
11070,Subversive Intentions
15501,Subway Sonicbeat
14073,Suck Susan
7895,Suckers
17735,Sudden Infant
6175,Sudden Weather Change
16628,Sudio
6306,Sue Tompkins
11334,Suff-X
13356,sug(r)cane
16616,Sugar Overdose
9943,Sugar Prince Ijahman
10744,Sugar Sugar Sugar
3168,Suhov
13022,Suicidal Birds
2283,Suicidal Rap Orgy
1290,Suicide
8154,Suie Paparude
5071,Suishou no Fune
13109,Sul Rebel
19815,SULCUS
7111,Sultan
12007,SUMAQ ORQOS DE QAQACHAKA
20991,Sumeritae
13191,sumgii
11280,Summer Babes
14777,Summer Of Nebula
16523,Summer Time
20488,Summerfugl
10810,Summertales
15396,Summons of Shining Ruins
13816,Sumsun
11180,Sun Airway
281,Sun Araw
20356,Sun Brah
13379,Sun Glitters
8526,Sun Inside
3688,Sun Shine Sanitorium
18255,Sun Sister
15429,Sun Splitter
18877,Sun Sunych
18878,Sun Sunych ft. Alex East Block
18879,Sun Sunych ft. DanBrown
18880,Sun Sunych ft. Marina Zakharchenko
18881,Sun Sunych ft. Sunniq & Alex East Block
3702,Sun Zoo
13855,sun-inside
9851,Sunbeam Rd.
15619,Sunburn In Cyprus
1758,Sunbyrn
8620,Sunday Brunch With Stan
11839,Sundrips
18354,SunFalls
13298,Sunhiilow
3289,Sunken Landscapes
8649,Sunken Skulls
4230,Sunn O)))
5747,Sunny D. Levine
1471,Sunny Jain's Red Baraat Festival
12789,Sunrad
11678,Sunsearcher
9145,Sunset
5033,Sunset Rubdown
21084,Sunshine and the Rain
282,Sunshine Militant Children's Hour
10369,Sunslide
6451,Sunsplit feat. Sam Barrett
13343,SunWalker
14000,Super Creep
19089,Super Druz
13984,Super Flower
13729,Super Galactic Expansive
7298,Super Mario Bros. Super Show
283,Super Minerals
18124,Super Mountain Bike Brothers
7323,SUPER SENSACION DEL PERU
3757,Super Sonic Future
9955,Super Star Love Cross
5166,Superbud
4611,Superbus
4613,Superbus feat. Loop Loops Clan
4612,Superbus feat. NS
1296,Superchunk
7548,Supercity
19405,Supercontinents
13910,Supercute
2570,Supercute Bye Byes
15682,SuperDios
4886,Supergalactic
2176,Superhumanoids
8502,Supernaturelle
11587,Superpoze
19255,SUPERROR
11791,Supersoft (14-18)
11923,Superstar
12503,Suppression
6865,Supreme
13307,Supreme Dicks
12858,Supruli
15419,Surak
3596,Surbahar
13365,Surefire Broadcast
6166,Surf City
6283,Surfer Blood
8780,Surrain
2843,Surrender
8466,suRRism
10488,suRRism-Phonoethics sPE_0100
16471,Survival
13606,Susan Alcorn
13610,Susan Alcorn/Steve Swell/Tom Hamilton Trio
13615,Susan Alcron
15368,Susan and Amy
8249,SUSAN DEL PERU
7903,Susana Baca
1796,Susanna
9338,SUSHISOOSHAMP
11999,Susie Ibarra & Assif Tsahar
17016,Suspicious Beasts
16253,Suspicious for the Winter
16759,Sustained Development
9467,Sustainer
5937,Sustentaclua
16243,Sutcliffe Catering Co.
12827,Sutcliffe Troop
9470,Sutekh
8208,Suuns
20449,SUW Remix Project
352,SUX
20259,Suzana's Bauten and Lezet and Jukka-Pekka Kervinen
2177,Suzanne Kraft
9254,Suzi Analogue + Stalley
5752,Svenedikt
18022,Svitanya
10849,Swahili Blonde
14309,Swami Binton
16116,Swamp Buck
16181,Swampwolf
12181,Swampy Boy
4078,Swampyboy
11169,Swans
19648,Swastika Novelty Company
15195,Swear and Shake
2325,Sweden
11696,Sweet Bulbs
4100,Sweet Jane
12664,Sweet Lullaby
12675,Sweet Lullaby Toyland
16525,Sweet Talk
15185,Sweetheart
8518,Sweetie
10482,Swi
7667,Swim Team
8531,Swin Deorin
13856,Swirl
1941,Swiss Family Sublime
284,Sword Heaven
20417,SXtheMadArtist
4090,Sybi0t
9573,Sycamore Drive
16248,Sydney Beveridge
16574,Sydney In Theory & UnkleLuc
5331,Sydney Wayser
5833,Syem
5832,Syem/U-1 a.k.a DJ Sounguage
20611,SYLLABUS
20046,Sylvain Carton
15683,Sylvia Hallett
19156,Sylwia Gorak and LIL
17686,Symbol
8472,Symfoniorkestern
13885,Symmetry
19782,Synaptic
13887,Synchronon
8126,Syndrôm
16971,Syndrôm & Kendall WA
8119,Synthamesk
8558,Synthetic Violence
17167,Sypha Nadon
2048,Syphilis Sauna
15943,Syringes' Feast
11792,Syrinx
14619,Syscrusher
9450,System Hardware Abnormal
14453,Systemic Failure
19513,szabi
18084,Szaman Amon
18122,Szaman Cheh
11352,Szarruk
15424,szubrawy kot
13140,T Bird
7816,T H E M A Y S
19731,T(h)ree
4299,T-Model Ford
4298,T-Model Ford and GravelRoad
9235,T.Hemingway
285,T.I.T.S.
14628,T.M.HECTOR
17561,T.N.T
7516,T.O.M.B.
19221,T.R.I.v.M.
3957,T/M/K
16448,t0rphy
12190,t3h rave
50,Taal
19381,TaaPet
3139,Tab
12383,Tab & A.U.R.C.
19026,Tab & A.U.R.C.Tab & A.U.R.C.
5844,Tab & Anitek
10004,Tabla y Cuchillo
8818,Tachycardia
15885,Tactus
15313,Tad Trier
12905,Tag Cloud
5679,TagCloud
13747,Taiga
8156,Taiga Blues
14006,Taigen Kawabe
9981,Taju-Ukko
17877,TAKANAKUY
20284,Taker 51
1303,Takka Takka
7857,Taku Sugimoto
7210,Taladro Supremo
3203,Talib Kweli
4310,Talibam!
15145,Talk Less Say More
3018,Talk Me Off
4196,Talk Normal
7902,Talkdemonic
13756,Talkshow Boy
16371,Tallahassee
20292,Talugung
9291,Talulah Lotus
8503,Talvihorros
14596,Tamara
19336,Tamara Laurel
15235,Tamaryn
2043,Tamera Albaitis
7022,Tamio Shiraishi/Brian Osborne/Jeffrey Shurdut Trio
12684,Tan Dollar
20632,Tandem Hat
14931,Tanec Hrac
17751,Tangerine
11909,Tank
9496,Tank Battalion Attack
12572,Tantrums
20179,Tanya
4060,Tanzprocesz
5931,taotekid
16020,Tapage
10654,Tapes 'N' Tapes
17180,Tapestries
18060,TAPETE
1808,Tapeworm Collective
12033,Tapiresque
13758,Tar Feathers
13759,Tar...Feathers
1644,tara
8854,tara vanflower
13593,Tarantula
15861,Tardiss
18231,Tarpigh
5756,Tarran the Tailor
8413,Tarred Brigade
2225,Tartans
9645,Taschenrechnermusikant
20706,Taseh
15723,Tashi Dorji
17254,Tate Carson
20319,Tate Peterson
1068,Tatsuya Nakatani
11188,Tax And Leisure Corporation
2119,Taylor Ho Bynum/Tomas Fujiwara Duo
7620,TB
9165,Tchakare Kanyembe
7645,tdBt and the Garys remix Arrogalla
15988,Tea Moon
10950,teaadora
6700,Team Shadetek
4071,team9
8184,Teamforest
9730,Teamtendo
15274,Tearpalm
16338,Tearpalm and Friends
16361,Tearpalm vs. Crocodile Tears
15276,Tearpalm/Gianni / Druid
16532,Teatro Grotesco
15264,Technetium
17051,Technicolor Teeth
19985,Technicolor Yawn
17558,Techno G
9468,TechnoBears
21042,Technoillogical
6528,TechnoiZ
16199,Technology of Silence
19733,Ted Harms/Neil Ballantyne
12758,Ted Hearne
12655,Ted James
944,Ted Leo
20524,Ted Weems & His Orchestra
20321,Teddy and Marge
21089,Teddy Brown
10069,Teddy Paçoca Preto Loco e Renato Fabbri
9352,Teddy Trouble
19986,Teebag the Hustla
2178,Teebs
11478,Teeel
14311,Teen Ax
8597,Teen Girls Fantasy
15348,TEEN STEAM
5764,Teenage Jesus & the Jerks
287,Teenage Waistband
288,Teeth Mountain
2553,"Tefanake, Reia, and Moratai"
6228,Tegan and Sara
8943,teimer
6756,Telafonica
4746,Telecult Powers
6934,Telecult Powers featuring Lala Ryan
17650,Teleferick
19948,Teleg.
11948,Telegraphy
9175,Teleidofusion
3619,Telekinesis
2395,telematik guru
21065,Telepathic Teddy Bear
19077,Telephone
18464,Téléphone Maison
9893,Teleradio Donoso
16515,Telesthesia
9728,Tellemake
4222,Telluric Currents Series Preview
2622,Temeritorium
2603,Temiuv Damirov
8279,Temp Sound Solutions
20703,Tempers
10557,Temple Music
9505,Temporal de Torbellinos
6385,Ten and Tracer
9874,Ten Digit Army
11110,Ten Thousand Free Men & Their Families
10326,Ten Thousand Hours
13869,Tencor
1989,Tender Buttons
13359,Tender Frame
11271,Tennis
12860,Tenores de Aterúe
12637,TenPenny Joke
19475,Tentacles
5922,Tenzor
6842,Tep
7139,TerbujurKaku
8944,Terje Paulsen
3905,Terminal 11
1313,Terminal Lovers
20936,Terra Oca
15178,Terrace
12112,Terracid
10099,Terrakota
7353,Terre Thaemlitz
8567,Terrero De Jesus
11453,Terror Bird
11617,Terrors
3764,Terry Douglas
13442,Terry Malts
19503,Terry Stats
2309,test
5114,test joke test
17112,Test Tube MCs
2310,test1
6678,test1000
14677,test123
3457,test2
15613,Testy
2625,testy123
20470,TEVARBULEBRA
20728,texasradiofish
8612,Text of Light
7459,Textile Audio
4845,Textile Trio
8690,Texture
12226,Texture & Asthmatic Astronaut
15513,Texture & Asthmatic Astronaut ft. Harlequinade
12224,Texture & Morphamish
12225,Texture & Salem Anders
11025,Texture/Texture
7825,TG
7783,TG Gondard
10565,Th W rbl r
4165,Th' Legendary Shack Shakers
2812,Th' Legendary Shack*Shakers
11373,Th.e n.d
3770,Tha Connection
3593,Tha Silent Partner
3967,Thaione Davis
13096,Thanato Twist and Oleg's Sound System
10322,Thanato Twist with Oleg's Sound System
1316,Thank You
1949,Thanks-a -Million
5987,Thao with the Get Down Stay Down
16547,Thara Memory
17421,That Awful Rhythm
4556,That Girl Quarter
5548,That Girl Quartet
1317,That Thing Over There
2985,Thavius Beck
12959,the
14163,The  Easton Ellises
12832,The  Sponsors
19050,The #1s
5869,The 'Mericans
15420,the 2000
12517,The 8bitpeoples
7852,The A-Bones
7209,The A-ha Experience
15031,The Aaron Boudreaux Special
7493,The Above
19999,The Achtungs
4976,The Acorn
7549,The Advanced Antennas
5839,The Afternoon Saints
291,The Agrarians
6966,The Album Leaf
7672,The Almighty Defenders
18451,The Ambulance
9854,The Analog Girl
10395,The Ananas
12479,The Anchoras
7911,The Antlers
15909,The Antti Jädertpolm Quartet
1764,The Apartment
2998,The Aperion Project
12179,The Arthur J. Keenes Band
9832,The Asound
5774,The Asteroid No. 4
5773,The Asteroid No.4
14404,The Asteroids Galaxy Tour
14566,The Astroboy
12440,The Atlas Room
12603,The Atomic Gardens
17028,The Attraction
17552,The Audacity
10287,The Austerity Program
5577,The Axemen
9444,The Babies
5017,The Back C.C.'s
70,The Bad Trips
11199,The Barracudas
20697,The Barreracudas
13388,The Baseball Project
9135,The Basic Income Earth Network
19908,The Basic Income Earth Network and Ruben D'Hers
455,The Baskervilles
5891,The Bassturd
4178,The Bats
5718,The Be Good Tanyas feat. Jolie Holland
12628,The Bear Season
11709,The Beautiful Schizophonic
3461,The Beets
20830,The Bell
13709,The Bell Maker
17262,the bell mechanical
4963,The Benson Orcehstra of Chicago
6690,The Besnard Lakes
7840,The Big Head Troubled Boy
10276,The Binary Code
17425,The Bins & Nardo
10051,The Black Angels
13732,The Black Atlantic
6978,The Black Bug
6460,The Black Feather
2889,The Black Hakawati
487,The Black Hollies
9144,The Black Lillies
20523,The Black Penguins
5877,The Black Swans
14771,The black Twig Pickers
12070,The Black Twilight Circle - Various Artists
14581,The Blackman
2791,The Blacks
3023,The Blacks And The Blues
6172,The Blakes
15382,The Blank Tapes
1888,The Blankket
6726,The Blasters
12835,The Blimp
14727,The Blind Shake
1951,The Blisters
2118,The Blood Lemons
5723,The Bloody Hells
13697,The Blue Onesies
1480,The Boardlords
19612,the bobby fuller five
16768,The Bomb Busters
12243,The Bon
17397,The Bonnevilles
7268,The Books
17004,The Bordellos
8945,The Borderland State
2792,The Bottle Rockets
511,The Bowmans
1757,The Bran Flakes
19321,THE BRAN FLAKES with Os Caramboleiros
5714,The Breakmen
6453,The Brian Jonestown Massacre
11380,The Brians
1627,The Bristles
20359,The Britemores
2103,The Broken West
18862,the brother egg
14564,The Brought Low
5795,The Builders And The Butchers
293,The Butcherings
16136,The Button
18262,The Candy Strypers
2606,The Cannanes
14361,The Canoes
16569,The Cants
8046,The Captain Kirk on LSD Experience
10756,The Carnage Visors
20544,The Carnys
10107,The Carrier Wave
19344,The Cats
11285,The Cave Singers
9958,The Chamber Strings
17341,The Chapin Sisters
12148,The Charts
9504,The Cheap Poet
1845,The Cheese Band
4102,The Chemistry Set
12955,The Cherry Blossoms
16699,The Children's Encyclopædia
572,The Choke
11599,The Chris Kelsey 4
17688,The Chronic Sleepers
4858,The Church
18488,The Citadel
18489,The Citadel
1697,the clash
17680,The Class
9864,The Classic Cluster
7375,The Clientele
2478,The Coachwhips
10582,The Cobblestones
1802,The Coconut Monkeyrocket & Martinibomb
19322,THE COCONUT MONKEYROCKET with The Cow Goes Moo
587,The Coffin Daggers
17779,The Color and Sound
5399,The Columbia Orchestra
20846,The Columbians
3175,The Columbines
4329,The Comas
9000,The Communion
10646,The Concert
1657,The Conet Project
16983,The Conquering Light Of Flora And Fauna
12499,The Conscious Youths
19438,The Copycuts
9623,The Corin Tucker Band
3886,The Cornell Hurd Band
17757,The Cosmic Setter
17758,The Cosmic Setter ft. Make Like A Tree
5783,The Council Flats of Kingsbury
12261,The Courier
19529,The Cow Goes Moo
19325,THE COW GOES MOO with Logosamphia
5698,The Cracker Cats
16152,The Cranial Fishers
17123,The Craters
7180,The Crayon Fields
7507,The Crayon Industry
9206,The Crevulators
17316,The Crytearions
18508,The Cups
10529,The Curio Sideshow
4932,The Curious Mystery
15624,The Custod
9224,The Custodian of Records
614,The Cute Lepers
13822,The Cyclist
18439,The Cyclist/The Cyclist
12523,The Cylinder Archive
616,The Cynics
6738,The D'urbervilles
6449,The Dalai Lama Rama Fa Fa Fa
3638,The Damned
15246,The Danimals
6359,The Dark Brothers
14612,The Dark Colours Since 1685
7220,The Darkest Love
10589,The Dead Mantra
1987,The Dead Science
12460,The Deadly Nightshades
6143,The Dears
351,The Death Set
3640,The Decapitated Hed
6900,The Decay
4109,The December Sound
9139,The Deep Dark Woods
21046,The Degs
19769,The Deltorers
638,The Demands
31,The Department of Homeland Absurdity
13792,The Deserteurs
2797,The Detroit Cobras
2029,The Devil In Miss Jones (featuring Fats Bob Trumpet)
4776,The Devil Makes Three
14521,The Dick Burrill's
14322,The Dick Burrills
651,The Dirtbombs
6106,The Discoghosts
2127,The Diskettes
10507,The Distortion Mirrors
16150,The Doom Patrol
10388,the Dorkestra
3136,The Dots
16566,The Double Agents
672,The Doughboys
13799,The Dove & The Wolf
14611,The Dove and The Wolf
20648,The Dread
15554,The Dream Team
7425,The Dreams
13181,The Dreebs
3257,The Drifting Boulders
675,The Drones
17304,The Droogs
20407,The Dubbstyle
6279,The Duchess & The Duke
10235,The Duo
10236,The Duo Feat. Lokust
5990,The Dutchess And The Duke
11579,The Easton Ellises
10394,The Echelon Effect
9022,The Edison Phonograph
689,The Effigies
18702,The Electric Amygdala
14013,The Electric Mess
13944,The Electric Nature
13873,The Electroscopes
12548,The Elwins
8857,The Elysium Facade
11966,The Embarrassment
701,The Embrooks
10598,The Endtables
13738,The Enthusiasts
4924,The Ether
8148,The Ettes
19157,The Eventu Als
14474,The Everymen
13368,The Evolutionists
21112,The Ex with Ken Vandermark
10736,The Extra Lens
16493,The Fabulous Daturas
12290,The Fadeaways
2010,The Fairsley Difference
14376,The Family Crest
8230,The Family Curse
5176,The Family Simpson
20715,The Fast Set
18986,The Fat
738,The Feeling of Love
14096,The Field
6170,The Fiery Furnaces
294,The Firesign Theater
20663,The First Class
11189,The First Times
20570,The Fischermen
5753,The Flashbulb
3193,The Flat Can Co.
20539,The Four Harmony Kings
9860,The Frankenstone
2278,The Franks
12239,The Freak Fandango Orchestra
5227,The Fresh & Onlys
4998,The Friendly Dimension
12987,The Frigatebird
764,The Friggs
5021,The Frightingales
11412,The Frost Heaves
13777,The Fruhstucks
16742,The Fucked Up Beat
14774,The Fucked Up Beat
142,The Functional Blackouts
2034,The Funky Filter
9385,The Fuzz
13200,The G.O.V.E.R.N.M.E.N.T
14089,The G.O.V.E.R.N.M.E.N.T.
13201,The G.O.V.E.R.N.M.E.N.T/5hit Hop Ninja Terminatorz
6985,The Gar
17378,The Garment District
10410,The Gasman
5847,The Gasoline Brothers
13839,The Gate
19190,The Gateless Gate
18355,The George Cloonies
5998,The Georgetown Orbits
5997,The Georgetown Orbits - 10/17/2009
2264,The German Measles
10194,The Ghost Dance Project
10283,The Ghost In Black And White
12581,The Ghost Of 29 Megacycles
14584,The Ginger Ale Revolution
8676,The Girls At Dawn
14996,The Global Optimistic
8446,The Globes
16314,THE GOD
20084,The Golden Dawn
803,The Golden Hours
12121,The Golden Oaks
18483,The Golden Pelicans
10344,The Goner
14299,The Gooch Palms
19807,The Good China
16999,The Good Lawdz
3768,The Good People
11287,The Good Sin and 10.4 Rog
4315,The Goodnight Loving
17000,The Gotobeds
17778,The Grammar Club
6968,The Grand Astoria
14811,The Grand Old Ukes of Yorkshire
13586,The Great Apes
18670,The Great Artiste
6419,The Great Mundane
8199,The Great Red Shark & Jason Hunter
18520,The Great Valley
11153,The Great Wilderness
13587,The Green Circles
6409,The Green Kingdom
11398,The Greenhornes
8825,The Gristleizerer
3313,The GrOOming
5712,The Gruff
16564,The Gruntled
20564,The Gulf Coast Seven
14118,The Gulls
15468,The Guts
825,The Hall Monitors
13355,The Hamiltones
16117,The Hand That Bleeds
3882,The Handsome Family
4501,The Happy Six
13445,The Happy Valley Band
5286,The Hardliner
10562,The Hare And The Moon
18792,The Harrow
3318,The Harvey Girls
8732,The Hate Noise
9954,The HATE Noise and Anonymous
2986,The Hathaway Family Plot
12074,The Haunting Presence
9045,The Head And The Heart
18664,The Heartsnatchers
6200,The Heavy
10957,The Heavy Flowers
20260,The Heliotropic Lodge
20378,The Heller Wade Experience
2099,The Henry Clay People
14600,The Hentchmen
15489,the hermit
6287,The Hidden Cameras
295,The Higher State
15120,The HoHoHos!
7907,The Hold Steady
20196,The Holiday Squad
4355,The Holy Modal Rounders
13397,The Home of Easy Credit
3137,The Home Phonema
11677,The Honorable Sleaze
14806,The Hope Explosion
15684,The Horse Trio
12890,The House Arts
2125,The Human
16387,The Humberts
10741,The Hundred In The Hands
12276,The Hunter Gracchus
6130,The Hunters
11363,The Hussy
6266,The I Forgot
18540,The Icarus Descent
8532,The Icarus Wings
12818,The Immaculates
8569,The Implicit Order
20429,The Implicit Order & Jaan Pattterson
15946,The Implicit Order & undRess Béton
10550,The Importance of Birds
16031,The Impossebulls
3602,The Incognito Traveller
13908,The Indecent
877,The Individuals
14631,The Industrialism
47,The Ingoglia
9402,The Insider
6927,The Intelligence
8713,The Inventors of Aircraft
6831,The Invisible Empire
