ID,Label,Favorites
10891,Shiny Brites,1
7174,Shiraishi/Osborne/Shurdut,0
18513,Shire E.,0
17530,Shiri Malckin,0
8875,Shirley and Spinoza,3
14042,Shisd,0
15695,Shit And Shine,0
15305,shitbird,3
5278,Shlohmo,20
5279,Shlomo,0
5601,Shmuel!,1
21118,"Shocron, Politzer, Crozzoli",0
20028,Shodé Non,5
9358,Shoeb Ahmad,2
14995,Shoes and Socks Off,0
10159,Shogun,1
13517,SHOMOMOSE,7
15133,SHOMOMOSE × mitsuru shimizu,1
16204,SHOMOMOSE×mitsuru shimizu,1
15362,Shoplifted Gifts,0
16847,Shopping,2
12386,Short Hand,8
3598,Shorthand Phonetics,2
3779,Shorty Raw,0
7184,Shout Out Louds,0
6854,Shout Out Out Out Out,1
14345,Shoxx,0
20291,Shredderghost,0
16730,SHRIMPS,0
6495,Shroud Eater,3
19981,Shule,0
13808,Shuriken,0
16568,Shutdown 66,0
20447,Shuvoyoshi & Anitek,0
21070,Shwa Losben,0
20999,Shy and the Fight,0
20995,Shy Kids,0
12369,Sí San José,1
8659,Sian Alice Group,1
9293,Sibirskaya Vechora,8
8721,Sibyll Kalff,6
1222,Sic Alps,49
12620,Sick of Sarah,0
5450,Sick To The Back Teeth,5
2434,Sickboy,3
19763,sickclown,0
4404,Sid Peacock,1
12768,Sida,3
6113,Sidabitball,3
4859,Sidi Goma,0
4662,Sie,0
4860,Sierra Leone's Refugee All Stars,8
10611,Siesto Krapooloso,1
16012,Sifa Dias,0
16446,SIFIR,0
16447,Sighell,0
1225,Sightings,18
4004,Sigmund Droid,2
6837,Signal Electrique,0
20106,Signal-to-Noise,3
2988,Signe Flatin,0
7639,Signorafranca remixes Arrogalla,1
19982,SiJ,0
19792,Sikh Knowledge,1
1464,Sikhara,6
5480,Silas Leachman,2
20257,"Silas, Hodges and Lyons",1
8841,Silber Sounds of Halloween,2
9032,Silence is full of birds,3
15027,Silence Is Sexy,30
3162,Silencide,11
4659,Sileni,3
6213,Silent Requiem,6
10013,Silent Strangers,4
11596,Silent Strike,0
8814,Silentio Deum Cole,0
4328,Silica Gel,0
6136,Silicio Band,3
3075,Silk Flowers,5
15887,Silk Statue,2
5671,Sills the Bad Man,0
8168,Sillyconductor,0
7236,silOHs,0
1227,Silver Abuse,2
1228,Silver Apples,44
11210,Silver Ash,3
7469,Silver Bulletin,6
1229,Silver Jews,22
3396,Silver Ninjas,0
13324,Silver Palace Songsmiths,2
4388,Silver Pines,6
11099,Silver Process,13
16895,Silver Process,0
20610,Silver Richards,0
7611,Silverhead,1
4415,Silvester Anfang,3
5451,Sim Cain,4
12806,Simo Soo,0
13554,Simon Gardam,0
16745,Simon Mathewson,44
19258,Simon Panrucker,4
12652,Simon Scott,1
9044,Simon Shabantu Kashama,0
10170,Simon Stålenhag,1
20350,Simon Waldram,2
19248,Simon Whetham,2
13046,Simon Wickham-Smith,0
9785,Simone Cicconi,0
7565,Simone Ginesi,0
2401,simone pelliconi,0
8373,Simptom Pogremushki,2
3184,Sims,0
6195,Sin Fang Bous,0
13973,Sina.,1
15817,Sindre Bjerga,1
11175,Sindri Már Sigfússon,0
19712,Síndrome Amok,1
16087,sinespree,0
15580,SineWave77,0
8999,Sinewaves,2
18377,sing leaf,0
9218,Singaya,2
2539,Singing,0
2266,Singing Sadie,18
7496,Single Bullet Theory,25
12083,Single Copy,0
13143,Singleton,0
9712,Singola,0
16624,Singvøgel,0
5065,Sinistre!,1
15923,Sink,0
18369,sink \ sink,0
14634,Sinqlogue,1
10321,Sinus Buds,2
7484,Sinus Buds and kuz.b,1
19131,Sinusjog,1
13972,Sipp,1
10430,Sir Harry Lauder,0
13350,Sir Isaac Pitman & Sons,1
263,Sir Lord Von Raven,1
1924,Sir Richard Bishop,22
264,Siren Cult,0
13045,Sirius String Quartet & Nick Didkovsky,1
15434,sirqueue,1
9596,"Siska, Andy, Sarah & Aaron DeVries",0
1232,Sissy Spacek,2
20891,sissymusic,0
10879,Sister Crayon,0
12958,Sister Fucker,2
6072,Sister Gwen Mckay,0
13968,Sister Slacks,1
8940,sit in music,0
5398,Six Brown Brothers,0
8356,Six Heads,6
7612,Six Or Seven,1
265,Six Star General,0
20826,Six Umbrellas,6
20311,SJ Mellia,1
19803,SK,0
9522,Sk'p,2
15049,Skaar,0
12418,Skarabee,0
2987,"Skarvelis, Kavouras, Peristeris",0
11476,Skeleton Hands,0
10406,Skeletons,3
14225,Skeletons Big Band,0
18289,SKGB,7
2357,Skidmore College Orchestra,9
14415,Skimask,0
2280,Skin O. Daayba,0
2282,Skin O. Daayba,0
19808,Skinfaxe,1
14518,Skinny Wrists,2
8118,Skip,2
20164,Skip Heller's Hot Seven,0
17793,Skipism,0
11456,Skitter,1
266,Skraelings,0
2883,Skryxl,0
18733,Sküge,0
14800,Skullduggery,0
8824,Skullthrone,0
17478,Skupnost Za Zavest Krisne,0
10413,Skweeast,6
19793,Skweee Perry,1
5624,Sky Barstow,1
10805,Sky Event,1
12466,Sky Needle,1
6455,Sky Parade,0
12220,Sky Thing,3
1237,Skybombers,0
21022,Skyjelly,0
10092,Slacktone,1
13197,Slackwaves,4
9237,Sláinte,60
17566,Slash Norton,0
1238,Slasher Risk,6
3467,slaughtering slobbersville,3
18477,Slavek Kwi,1
12844,Slaveya Women's Vocal Ensemble,1
18430,Slavik Kwi,1
19187,Sleaford Mods,3
5207,Sleaze,0
2868,Sleep,0
7106,sleep in sundays,0
21027,Sleep Out,1
7109,Sleep Over,0
4119,Sleep Talker,0
15002,Sleeping Policemen,3
2845,Sleepwalkers RIP,0
7914,Sleepy Eyes Of Death,0
18413,Sleepy John Corbeck,6
8306,Sleepy Town Manufacture,15
6295,Slender Means,0
4674,Slices,0
17633,Slicing Grandpa,0
1827,Slik Flowers,0
12678,Slim Twig,0
9193,Slipper,9
9055,Slippertails,0
9332,Sljk,0
1244,Sloan,5
3626,Slob82,0
3589,Slogan,1
20294,Sloom,2
3412,Slough Feg,0
10620,Slow,0
18170,Slowdance,1
10812,Slug Guts,2
9246,Slugabed,1
5873,Slumber Party,0
10869,Slumgum,2
8192,Slutet,0
19362,Sly COLLINS,0
13588,Sly Hats,0
11743,SLZR,2
11182,Small Black,1
12787,Small Colin,36
18716,Small Factory,1
8865,Small Life Form,0
8715,Small Radio,2
10078,Small Radio,1
6818,Small World Experience,0
17613,Smany,0
11068,Smash Hermetic & Moon Gratte,1
13093,Smash Hermetic and Moon Gratte,0
18372,SMAUG,0
1246,Smegma,15
3937,Smegma Tanzprocess,0
6275,Smersh,27
2239,smgsap,0
3368,Sminky,2
11289,Smith Westerns,1
4221,Smoked Meat Fax Machine,8
14150,Smokestack,0
855,Smokey Hormel,7
5268,Smokey Hormel with Smokey s Secret Family,0
3384,Smoking After,1
18932,smoking fox,0
20754,SMOO,1
12291,Smooch,2
10750,Smooth Sailing,0
7987,Smurd,5
12645,Smyth,0
7000,SMZB,1
13707,Snack Family,0
267,Snacks,3
13405,Snail Bob,0
18454,Snailpoison,0
268,Snake Apartment,2
8658,Snake Eats Electric Blanket,1
18824,Snake Oil Salesmen,3
20940,Snakecharm,3
3840,Snapline,0
5597,Snawklor,4
7488,Snorkel Quintet,3
8479,Snorlax,1
17676,Snow Drop,0
10581,Snow Monster,1
15584,Snowboarder,3
17916,Snowfeeder,1
12146,Snowfoxx,0
17174,Snowplows,0
9603,Snowy O. McSnowerson and the Oh So Snowly Snowers,0
18235,So Brown,1
269,So Cow,30
9655,So I'm Jo,0
5072,So Many Dynamos,0
1250,So Percussion,1
12882,So So Glos,1
7860,So So Many White White Tigers,1
14083,So What?,6
9136,Soarwhole,5
15242,SOB Pariassound,0
11973,Sobak Morbak,0
18351,Sobrio,0
19983,Sobrio & Yrrow,0
9865,Social Black Yelling,0
16144,Social Security,0
13135,Social Studies,1
13911,Society Problem,0
8083,Socket Science,0
20893,SODA lite,0
2491,Sodadosa,2
1684,Sodero's Band,0
18143,Sodomus,0
15047,Soeren Grevbaeck,0
3803,Soft Circle,14
17366,Söft Dov,0
16683,Soft Phase,0
14318,Soft Power,3
13153,Soft Serve,5
7942,Soft Tags,0
271,Softboiled Eggies,3
16710,Software Of Seagulls,0
18915,SoftWorld,0
18441,Soil Creep,0
15452,Sokif,0
19174,Soko,5
11260,Sol,0
12475,Sol Okarina,3
12158,Sol Rezza,20
14116,Solar Barge,0
8608,Solar Skeletons,5
17699,Soldier Kane,1
272,Solemn Man,0
1253,Solid Eye,4
9469,Solid-M,0
6820,Solids,0
11990,Solo Dja Kabako,3
273,Solomonoff and Von Hoffmannstahl,0
11269,Solvents,1
8827,Soma,0
18352,Somatic Responses,0
19984,Somatic Waves,0
13658,Some Ember,8
20258,Some Some Unicorn,1
15623,Some Truths,1
9185,Someone,0
4131,someone else,0
9184,Someone Else [UK],1
5288,something like bitter-bitter symphony,0
11500,Sometimes Always,2
16998,Somewhere Off Jazz Street,2
16118,Somniative Presents the Distant Future,0
17074,Son Altesse curieuse,1
20629,Son Altesse Furieuse,0
5986,Son De Madera,1
6002,Son De Madera,1
18926,son lux,0
7976,Son Of A Bit!,1
7025,Son of Earth,1
1254,Son Volt,1
17510,Sonae,0
19120,Sondra Sun-Odeon,0
5819,Sondre Lerche,0
14877,Sonervol,0
18662,Song Of Altair,1
20030,Song-O-Phone,3
10385,SONGO 21,13
15119,songs for sunday parlours,0
5044,Songs Of Norway,1
2018,Songs To Drink And Drive By,0
8533,Soni Jimm,1
18177,Soni Sfardati,0
15857,Soni Ventorum Wind Quintet,19
13094,Sonia Paço-Rocchia,0
18485,Sonic Avenues,4
4740,Sonic Clams,0
20067,Sonic D,0
3879,Sonic Death Monkies,0
19154,Sonic Deviant,0
4062,Sonic Protest,0
4437,Sonic Suicide Squad,3
13095,Sonic Surgeon,0
8497,sonic update,0
11515,Sonidero Travesura,0
7379,Sonny & The Sunsets,6
14220,Sonny and the Sunsets,0
10994,Sonny Smith,2
2026,SonnyJim,0
11003,Sonoi,0
19181,Sonornote,0
19244,Sonosfera,0
9339,Sontag Shogun,0
12888,SonurBer,0
13708,Sonvol,1
2072,Soon Clyde,0
19262,Soonar,1
13210,Sophia Knapp,1
15270,Sophie Frame,1
1668,Sophie Tucker,6
5050,Sophie Tucker and Al Jolson,0
5051,Sophie Tucker and Judy Garland,0
5049,"SOPHIE TUCKER, JUDY GARLAND",0
16907,Sorcerer Witch,0
5515,Sore & Steal,1
6340,Sore Eros,5
17475,Soriah and The Sevens Collective,0
15265,sorin urzica,0
12038,Sorrows,1
8852,Sorry Welcome,0
3450,Sote,0
12508,Soul Afriq,1
4743,Soul Celtics,0
3273,Soulfool,2
6197,Soulico,0
12117,Soulighters,0
9086,Soulnitz,0
14446,Souls of Nephilims,4
8308,Soulsonic,0
15994,sOuL_sCientiSt,0
3145,Soumitra Lahiri and Shailendra Mishra,4
19155,Sound As Music,0
19256,Sound Awakener,0
14428,sound collision alliance,0
12310,Sound Confirmer,0
9275,Sound Inhaler,1
11069,Sound Inhaler & Ericka Ryder,1
15689,Sound Inhaler and Ericka Ryder,0
17928,Sound Interpretation,0
8412,Sound Of Ground,3
15908,Sound Spread,4
17273,Sound Summit,0
18667,Sound Sweet Sounds,0
19935,Sound Voice,1
17597,Sound: The Encounter,6
17461,Soundbitten,0
14030,Soundeyet,46
10399,Sounds of the Early 21st Century,5
10158,SOUNDSHOCK,12
18118,Soundtrax For Our Future Empire,0
17574,soundZcapa,7
19249,sound_00,0
275,Soup Purse,0
15091,Source Of Yellow,1
20271,SousLePont,4
10651,Southeast Engine,0
16347,SOUTHENTIK CREW,1
20506,Southern Negro Quartet,0
15523,Southern Nights,3
9572,Southern Shores,0
14045,Southman,4
12429,Souvenir Driver,14
18300,Sovde,0
18715,Space Heater,0
14214,Space Invaders v Psychadelik Pedestrian,1
21106,Space Monkey Death Sequence,0
19534,spaceaser,0
19561,Spaces,0
3856,Spade Cooley &amp; the Western Swing Dance Gang Feat. Tex Williams,0
2534,Spadmodics,0
6621,Spanish For 100,0
14449,Sparagmos,1
17852,Sparagmos feat Kenji Siratori,1
17851,Sparagmos feat. Kenji Siratori,1
5736,Spark,0
9188,Sparkles,0
4082,Sparkyboy,1
15081,Sparrow In Snow,0
15080,Sparrow In Snow / All Blacks / Serpent's Circle,0
276,Sparrow Steeple,0
12575,Spartak,0
9350,Spartak,1
2535,Spaz,0
20146,SPCZ,3
18874,Speakerdust,0
7147,Speakerine,0
1263,Special Moments,5
9436,Spectral Mystics,1
6641,Spectre Folk,17
15748,Speculativism,0
12733,Speculator,0
277,Speechless Brothers,0
18166,Speed The Plough,1
13337,speedy ortiz,6
5582,Speeeed Hysteria,0
9731,Spek,0
8621,Spencer Owen,1
11385,Spenza,1
20825,Spewing Cum,1
12361,Spheres,0
2779,Spheriot,4
5926,Spider,0
14419,Spider Bags,5
10555,Spidey Agutter,0
15678,Spidy Agutter,0
16298,Spiedkiks,45
6591,Spill Compilations,0
19347,Spin Day,8
17765,Spinach,0
18714,Spindleshanks,0
6462,Spindrift,0
17078,Spinefish,3
9292,Spinnaface,13
19352,Spinning Clocks,8
7010,spinningmerkaba,3
8273,Spiny Norman,0
18149,Spiral Coil,0
278,Spires That in the Sunset Rise,18
3288,Spirit Duplicator,0
7836,Spirit Night,0
15405,Spiritual Recess,0
7701,Spit Ball,0
17921,Spit it Out,1
7700,Spitball,3
7698,Spitball presents Bum Shelter,0
9574,Spitfire Parade,4
10042,Splatinum,0
3668,Spleen Coffin,5
2829,Split Lip Rayfield,0
18590,Split Single,3
15177,Splitter,0
8876,Splogman,0
5966,Spodnik,1
13349,Spoek Mathambo,3
8941,Spoilsmeander,0
12831,Sponsors,1
8942,Spookboy,0
12952,Spookey Ruben,4
1268,Spoon,7
13775,SPORTS,0
2583,Sports bra,0
4996,sportsman's paradise,0
14363,Spray Lodge,4
17227,Spray Paint,2
13523,springtide,35
13844,Spuntic,9
6622,SPURM,0
6134,Sputnik Booster,11
11008,Spy Over There,1
15520,SPZ Chaote,0
4187,Squadra Omega,5
17612,Squanto,0
11336,Square Flare,0
15310,Square People,6
14695,Squarehead,3
12174,Squareway(aka MHF),0
7279,Squelette de Georges,1
7280,Squelette de georges/ oso el roto/ maud coader BBBBB,0
13993,Squimaoto,0
14086,Squinancywort,0
19512,squinchy and the founder,0
14802,Squire of Gothos,0
19472,Squire Tuck,7
6282,SQUIRT,0
15040,Sr. Aye,0
20076,SR388,0
20464,SRCE MALE RODE III,0
15697,Srch Party,1
14528,Sros Lords,1
9413,SSPS,0
9414,SSPS (Jon Nicholson),2
16190,SSTdeSST,0
18633,SSZCPAPTT,0
17322,ST 37,1
2589,St Crustacean,0
11413,St Sanders,1
15312,St. Claire,1
16700,St. Jambience,0
7498,St. LaRok,6
10858,St. Teresa Gospel Singers,0
1271,ST37,9
9211,Sta. Apolónia,13
12596,Stacian,4
14267,Stadtfischflex and Murmurists,0
10708,Stafrænn Hákon,1
11401,Stag,0
10876,Stag Hare,0
11129,Stagediver,1
10877,Staghare,3
3390,Staiff featuring Klub,0
9023,Stalaktos,4
18083,Stale Liavik Solberg and John Russell,0
8726,Stalin Mattin,0
8727,Staline Mattin,1
14268,Stalkaktos,0
14445,Stalker Vitki,0
8619,Stan,0
12153,Stan Hubbs,1
16869,Stanislav Bobrytskyy,0
20305,Stanislav Bobrytskyy and Michail Paramzin,2
9376,Stanok,0
8233,Stanton Moore Trio,4
2602,Stapleton Brothers,1
4696,Star Anna,1
5032,Star Lake Drownings,0
16526,Star Rover,1
15483,StareWave,0
2088,Starfucker,5
1763,Stark Effect,5
4135,starkey,0
14148,Starless,0
12421,Starlicker,3
17606,Starlight Girls,0
16255,Starlight Recorder,0
12092,starmelt,0
4421,staRpauSe,11
15090,Starred,3
9994,Starring,2
8447,Stars,0
2319,Stars Like Fleas (and friends),3
2321,Stars Like Fleas (and friends),0
5688,Starscream,15
12023,Starseed,5
7859,Starving Weirdos,2
9147,State of the Artist,0
7017,State Shirt,51
5228,Static Static,3
19273,statusq,4
19601,Stavaris,0
6445,Stay Ali,0
15929,Stazma,0
6236,Steadman,13
8880,Stealing Orchestra,39
18646,Stealing Orchestra & Rafael Dionísio,1
13958,Steam Orkestre,0
10648,Steel Tigers Of Death,0
3699,STEEP,2
5949,Stefan Glowacki,0
19647,Stefan Schmidt,0
4405,Stefan van den Hout,0
9528,Stefana Fratila,1
20401,Stefano,0
6246,Stefano Ferrian,1
3808,Stefano Giust &amp; Vittorino Curci,0
3829,Stefano Giust &amp; Vittorino Curci,0
6533,Stefano Roncarolo & Sandro Marinoni,5
3839,Stefano Scippa &amp; Dicofone,0
20119,Stefano Vita,2
3817,Stefano_Scippa,0
5276,Steffen Basho-Junghans,10
6401,Steinbruchel,0
12653,Steiner,0
17721,Steinregen Dubsystem,10
20492,Steinregen dubsystem feat Oliv Era,0
17303,Steinski & The Mass Media,1
17447,Steinzeit,2
20836,stella veloce,0
16610,Stellardrone,38
10239,Stems,6
4907,Stendek,5
9100,Stepdad,1
13001,Stephan Moore,0
10637,Stephan Siebert,16
14758,Stephane Leonard,0
16028,Stephane TV,0
16247,Stephanie Foo,0
20044,Stephanie Trotter,0
10798,Stephe Cooper,0
19010,Stephen Bartolomei,0
21125,Stephen Chopek,0
18446,Stephen Farris,0
16043,Stephen Foster,0
18121,Stephen Grew,0
909,Stephen Kent,0
19587,Stephen Motz,0
1586,Stephen Vitiello,2
21126,StephenChopek,0
16702,stephenfox,0
16101,StepMother,0
19515,Stereo Akt,0
15146,Stereoboy,1
11218,Stereoshape,2
1276,Sterling Basement,0
6959,Stern/Guerra,0
17848,Steve Anderson,1
17849,Steve Anderson,0
15679,"Steve Beresford, Anna Homler, Richard Sanderson",3
19282,Steve Combs,44
20135,Steve Combs & Delta Is,16
3848,Steve Dawson,0
18708,Steve Dubois,0
6692,Steve Gunn,61
16468,Steve Hilmy,1
18578,steve hilmy & daniel barbiero,1
18577,steve hilmy and daniel barbiero,0
18791,Steve Jr.,0
5025,Steve Mackay,5
978,Steve MacKay and the Blue Prostitutes,3
979,Steve MacKay and the Radon Ensemble,3
18954,Steve Marciano,0
15680,Steve Moyes,0
12026,Steve Noble & Frode Gjerstad,0
20351,Steve Nolan,0
9552,Steve Porter,0
10439,Steve Porter and Byron G. Harlan,0
1559,Steve Roden,2
1575,Steve Swell,0
1417,Steve Wynn,10
7392,Steveless & Syd Howells,2
5220,Steven Arntson,16
11757,Steven Flato,0
15208,Steven Mon,0
14269,Steven Pottle and SIFIR,0
1247,Steven R. Smith,13
15324,Steven Senderak,0
11976,Steven Smirney,0
13106,Stevie's Amp Shack,2
9261,Stevo,0
16716,Stewart & Scarfe,2
19594,sthm,0
8675,Stick 430,3
10650,Stickers,0
12355,Stickfigure,4
18431,Stijn Demeulenaere,0
16689,Still Pluto,18
6626,Still Time,2
15292,Stinky Treats,0
15294,Stinky Treats,0
15681,Stirner,0
14878,Stirner.,0
10758,Stitched Vision,0
10018,stockfinster.,9
13763,Stoger,0
19332,STOLENMELTDOWN with Blue States,0
14955,Stompin' Riff Raffs,1
3678,Stone Pillow,0
9904,StoneAge Records,1
9447,Stonewall Jackson,0
16159,Stop Children,0
3977,Storm the Unpredictable,2
18353,Stormfield,0
11789,Stormhat,4
14985,Stormy Mondays,0
3140,Stouffi The Stouves,0
8403,Str8 Sounds,3
12971,Strad,0
14300,Straight Arrows,1
11400,Strand Of Oaks,0
10760,Strange Forces,3
11531,Strangeloop,0
14991,StrangeZero,0
7905,Strap Straps,0
17948,Strapatsen,0
279,Strapping Fieldhands,5
20851,Strassmeir Dachaur Bauernkapelle,0
6402,Strategy,1
9648,Stratoliner,0
15601,Stray,2
11031,Stray Dogg,20
8191,Strayfolk,1
14465,Street Violence,0
17122,Streets Beggars,0
280,Stress Ape,1
16232,Stress Orphan,0
16398,Stress Waves,0
15553,String Noise (Conrad Harris & Pauline Kim Harris),0
13025,String Surprise,0
11675,String Trio of New York,3
3486,Strings Of Consciousness,4
3538,Stringtrek,0
6367,Stripmall Architecture,0
12382,Strobotone,2
16992,Strom An/Ein/Aus Fall,1
4449,Stromble Fix,2
13429,Stromlinie,0
16815,Strong Suit,1
19005,Strong Suit & Jake Allison,0
13883,Struct Seven,2
14440,Structura,1
2227,"Stuart and Caan, the Mayfly Dance",0
20045,Stuart Bogie,1
12830,Stuart Chalmers,0
12417,Stuart Chalmers,1
4176,stuart mckeown,0
7808,Stud,0
12385,Studebaker's Blacksmith Shop,0
8221,Students at KIPP LA College,0
17586,Studio 11,0
17850,Studio Noir,9
19208,Stuka,0
3906,Stunt Rock,0
13867,Sturqen,0
18191,STYPTIC,0
21068,Stærosaurus,0
5277,Subarachnoid Space,7
6086,Sublamp,2
8878,Sublinear,0
15016,SUBSONICS,1
15921,Substance B,0
8122,Substance B feat. Manon,0
14327,Subterrâneo Records (various),5
14607,Subterrestrial,3
10184,Suburban Howl,1
11328,Suburban Howl/Arabian Horses,1
11070,Subversive Intentions,1
15501,Subway Sonicbeat,0
14073,Suck Susan,1
7895,Suckers,1
17735,Sudden Infant,5
6175,Sudden Weather Change,0
16628,Sudio,0
6306,Sue Tompkins,0
11334,Suff-X,0
13356,sug(r)cane,0
16616,Sugar Overdose,2
9943,Sugar Prince Ijahman,0
10744,Sugar Sugar Sugar,0
3168,Suhov,17
13022,Suicidal Birds,5
2283,Suicidal Rap Orgy,5
1290,Suicide,38
8154,Suie Paparude,0
5071,Suishou no Fune,6
13109,Sul Rebel,10
19815,SULCUS,0
7111,Sultan,4
12007,SUMAQ ORQOS DE QAQACHAKA,0
20991,Sumeritae,4
13191,sumgii,3
11280,Summer Babes,0
14777,Summer Of Nebula,0
16523,Summer Time,0
20488,Summerfugl,0
10810,Summertales,0
15396,Summons of Shining Ruins,2
13816,Sumsun,0
11180,Sun Airway,0
281,Sun Araw,56
20356,Sun Brah,0
13379,Sun Glitters,3
8526,Sun Inside,1
3688,Sun Shine Sanitorium,0
18255,Sun Sister,0
15429,Sun Splitter,0
18877,Sun Sunych,3
18878,Sun Sunych ft. Alex East Block,1
18879,Sun Sunych ft. DanBrown,0
18880,Sun Sunych ft. Marina Zakharchenko,0
18881,Sun Sunych ft. Sunniq & Alex East Block,0
3702,Sun Zoo,1
13855,sun-inside,0
9851,Sunbeam Rd.,0
15619,Sunburn In Cyprus,0
1758,Sunbyrn,4
8620,Sunday Brunch With Stan,0
11839,Sundrips,1
18354,SunFalls,0
13298,Sunhiilow,5
3289,Sunken Landscapes,0
8649,Sunken Skulls,1
4230,Sunn O))),18
5747,Sunny D. Levine,0
1471,Sunny Jain's Red Baraat Festival,9
12789,Sunrad,0
11678,Sunsearcher,21
9145,Sunset,0
5033,Sunset Rubdown,2
21084,Sunshine and the Rain,0
282,Sunshine Militant Children's Hour,0
10369,Sunslide,10
6451,Sunsplit feat. Sam Barrett,0
13343,SunWalker,5
14000,Super Creep,1
19089,Super Druz,0
13984,Super Flower,2
13729,Super Galactic Expansive,0
7298,Super Mario Bros. Super Show,0
283,Super Minerals,0
18124,Super Mountain Bike Brothers,1
7323,SUPER SENSACION DEL PERU,0
3757,Super Sonic Future,1
9955,Super Star Love Cross,0
5166,Superbud,1
4611,Superbus,12
4613,Superbus feat. Loop Loops Clan,0
4612,Superbus feat. NS,0
1296,Superchunk,4
7548,Supercity,2
19405,Supercontinents,1
13910,Supercute,4
2570,Supercute Bye Byes,0
15682,SuperDios,0
4886,Supergalactic,0
2176,Superhumanoids,23
8502,Supernaturelle,3
11587,Superpoze,10
19255,SUPERROR,0
11791,Supersoft (14-18),0
11923,Superstar,0
12503,Suppression,2
6865,Supreme,0
13307,Supreme Dicks,1
12858,Supruli,3
15419,Surak,1
3596,Surbahar,0
13365,Surefire Broadcast,0
6166,Surf City,0
6283,Surfer Blood,5
8780,Surrain,0
2843,Surrender,0
8466,suRRism,15
10488,suRRism-Phonoethics sPE_0100,11
16471,Survival,0
13606,Susan Alcorn,1
13610,Susan Alcorn/Steve Swell/Tom Hamilton Trio,0
13615,Susan Alcron,0
15368,Susan and Amy,0
8249,SUSAN DEL PERU,0
7903,Susana Baca,1
1796,Susanna,0
9338,SUSHISOOSHAMP,1
11999,Susie Ibarra & Assif Tsahar,0
17016,Suspicious Beasts,0
16253,Suspicious for the Winter,0
16759,Sustained Development,0
9467,Sustainer,0
5937,Sustentaclua,0
16243,Sutcliffe Catering Co.,0
12827,Sutcliffe Troop,0
9470,Sutekh,1
8208,Suuns,2
20449,SUW Remix Project,0
352,SUX,0
20259,Suzana's Bauten and Lezet and Jukka-Pekka Kervinen,1
2177,Suzanne Kraft,0
9254,Suzi Analogue + Stalley,0
5752,Svenedikt,1
18022,Svitanya,1
10849,Swahili Blonde,1
14309,Swami Binton,0
16116,Swamp Buck,0
16181,Swampwolf,0
12181,Swampy Boy,0
4078,Swampyboy,0
11169,Swans,26
19648,Swastika Novelty Company,0
15195,Swear and Shake,8
2325,Sweden,0
11696,Sweet Bulbs,1
4100,Sweet Jane,0
12664,Sweet Lullaby,0
12675,Sweet Lullaby Toyland,0
16525,Sweet Talk,1
15185,Sweetheart,0
8518,Sweetie,1
10482,Swi,0
7667,Swim Team,2
8531,Swin Deorin,1
13856,Swirl,0
1941,Swiss Family Sublime,0
284,Sword Heaven,9
20417,SXtheMadArtist,0
4090,Sybi0t,0
9573,Sycamore Drive,43
16248,Sydney Beveridge,0
16574,Sydney In Theory & UnkleLuc,1
5331,Sydney Wayser,3
5833,Syem,0
5832,Syem/U-1 a.k.a DJ Sounguage,0
20611,SYLLABUS,0
20046,Sylvain Carton,0
15683,Sylvia Hallett,0
19156,Sylwia Gorak and LIL,0
17686,Symbol,1
8472,Symfoniorkestern,0
13885,Symmetry,0
21128,Synapsis,1
19782,Synaptic,0
13887,Synchronon,0
8126,Syndrôm,13
16971,Syndrôm & Kendall WA,2
8119,Synthamesk,0
8558,Synthetic Violence,1
17167,Sypha Nadon,0
2048,Syphilis Sauna,0
15943,Syringes' Feast,1
11792,Syrinx,0
14619,Syscrusher,0
9450,System Hardware Abnormal,1
14453,Systemic Failure,2
19513,szabi,0
18084,Szaman Amon,0
18122,Szaman Cheh,0
11352,Szarruk,0
15424,szubrawy kot,0
13140,T Bird,1
7816,T H E M A Y S,0
19731,T(h)ree,0
4299,T-Model Ford,18
4298,T-Model Ford and GravelRoad,1
9235,T.Hemingway,0
285,T.I.T.S.,1
14628,T.M.HECTOR,0
17561,T.N.T,0
7516,T.O.M.B.,1
19221,T.R.I.v.M.,3
3957,T/M/K,1
16448,t0rphy,0
12190,t3h rave,0
50,Taal,1
19381,TaaPet,0
3139,Tab,7
12383,Tab & A.U.R.C.,2
19026,Tab & A.U.R.C.Tab & A.U.R.C.,0
5844,Tab & Anitek,22
10004,Tabla y Cuchillo,2
8818,Tachycardia,0
15885,Tactus,1
15313,Tad Trier,0
12905,Tag Cloud,0
5679,TagCloud,1
13747,Taiga,0
8156,Taiga Blues,1
14006,Taigen Kawabe,0
9981,Taju-Ukko,1
17877,TAKANAKUY,3
20284,Taker 51,2
1303,Takka Takka,2
7857,Taku Sugimoto,2
7210,Taladro Supremo,0
3203,Talib Kweli,1
4310,Talibam!,8
15145,Talk Less Say More,10
3018,Talk Me Off,0
4196,Talk Normal,19
7902,Talkdemonic,0
13756,Talkshow Boy,13
16371,Tallahassee,0
20292,Talugung,0
9291,Talulah Lotus,2
8503,Talvihorros,7
14596,Tamara,2
19336,Tamara Laurel,1
15235,Tamaryn,3
2043,Tamera Albaitis,0
7022,Tamio Shiraishi/Brian Osborne/Jeffrey Shurdut Trio,0
12684,Tan Dollar,0
20632,Tandem Hat,0
14931,Tanec Hrac,0
17751,Tangerine,0
11909,Tank,0
9496,Tank Battalion Attack,0
12572,Tantrums,2
